;
; Great Temple
;
;         x,  y,                   type, elev,    pos,    ent,
/*  0*/ { -2, -3,        SB_TEMPLE_STEPS,    0,     NW,      1,},
/*  1*/ { -1, -3,        SB_TEMPLE_STEPS,    0,  NORTH,      1,},
/*  2*/ {  0, -3,        SB_TEMPLE_STEPS,    0,  NORTH,      1,},
/*  3*/ {  1, -3,        SB_TEMPLE_STEPS,    0,  NORTH,      1,},
/*  4*/ {  2, -3,        SB_TEMPLE_STEPS,    0,  NORTH,      1,},
/*  5*/ {  3, -3,        SB_TEMPLE_STEPS,    0,     NE,      1,},
/*  6*/ {  3, -2,        SB_TEMPLE_STEPS,    0,   EAST,      1,},
/*  7*/ {  3, -1,        SB_TEMPLE_STEPS,    0,   EAST,      1,},
/*  8*/ {  3,  0,        SB_TEMPLE_STEPS,    0,   EAST,      1,},
/*  9*/ {  3,  1,        SB_TEMPLE_STEPS,    0,   EAST,      1,},
/* 10*/ {  3,  2,        SB_TEMPLE_STEPS,    0,     SE,      1,},
/* 11*/ {  2,  2,        SB_TEMPLE_STEPS,    0,  SOUTH,      1,},
/* 12*/ {  1,  2,        SB_TEMPLE_STEPS,    0,  SOUTH,      1,},
/* 13*/ {  0,  2,        SB_TEMPLE_STEPS,    0,  SOUTH,      1,},
/* 14*/ { -1,  2,        SB_TEMPLE_STEPS,    0,  SOUTH,      1,},
/* 15*/ { -2,  2,        SB_TEMPLE_STEPS,    0,     SW,      1,},
/* 16*/ { -2,  1,        SB_TEMPLE_STEPS,    0,   WEST,      1,},
/* 17*/ { -2,  0,        SB_TEMPLE_STEPS,    0,   WEST,      1,},
/* 18*/ { -2, -1,        SB_TEMPLE_STEPS,    0,   WEST,      1,},
/* 19*/ { -2, -2,        SB_TEMPLE_STEPS,    0,   WEST,      1,},

/* 20*/ { -1, -2,       SB_TEMPLE_CENTER,    0,  NORTH,      0,},

/* 21*/ { -1, -2,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 22*/ {  0, -2,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 23*/ {  1, -2,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 24*/ {  2, -2,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 25*/ { -1, -1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 26*/ {  0, -1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 27*/ {  1, -1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 28*/ {  2, -1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 29*/ { -1,  0,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 30*/ {  0,  0,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 31*/ {  1,  0,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 32*/ {  2,  0,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 33*/ { -1,  1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 34*/ {  0,  1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 35*/ {  1,  1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},
/* 36*/ {  2,  1,        SB_TEMPLE_STEPS,    0, CENTER,      0,},

;
;sub-bldg-list-type    0 = single sub-buildings
; (sub typ)            1 = joined sub-buildings
;
;            beg end
;mon sub lst sub sub beg end
; ph typ num bld bld  ph  ph
<  0,  0,  0,  0, 19,  0,  1,>
<  0,  0,  0, 21, 36,  0,  1,>

<  1,  0,  0,  0, 19,  1,  3,>
<  1,  0,  0, 21, 36,  1,  3,>

<  2,  0,  0,  0, 19,  3,  4,>
<  2,  0,  0, 21, 36,  3,  4,>

<  3,  0,  0,  0, 19,  4,  6,>
<  3,  0,  0, 21, 36,  4,  6,>

<  4,  0,  0,  0, 19,  6,  7,>
<  4,  0,  0, 21, 36,  6,  7,>

<  5,  0,  0, 20, 20,  0,  1,>

<  6,  0,  0, 20, 20,  1,  2,>

<  7,  0,  0, 20, 20,  2,  3,>

<  8,  0,  0, 20, 20,  3,  4,>

<  9,  0,  0, 20, 20,  4,  5,>

< 10,  0,  0, 20, 20,  5,  6,>

< 11,  0,  0, 20, 20,  6,  7,>

< 12,  0,  0, 20, 20,  7,  8,>
