; Great Wall
;
; Handan (though just a cool design, no historical reference)
;
;          x,  y,                   type, elev,    pos,    ent,
/*  0*/ { 0,  0,         SB_GREAT_WALL,    4,  NORTH,     16,},
/*  1*/ { 0,  4,         SB_GREAT_WALL,    4,  NORTH,     15,},
/*  2*/ { 0,  8,         SB_GREAT_WALL,    4,  NORTH,     13,},
/*  3*/ { 0, 12,         SB_GREAT_WALL,    4,  NORTH,     23,},
/*  4*/ { 4, 12,         SB_GREAT_WALL,    4,  NORTH,      9,},
/*  5*/ { 8, 12,         SB_GREAT_WALL,    4,  NORTH,      4,},
/*  6*/ {12, 12,         SB_GREAT_WALL,    4,  NORTH,     22,},
/*  7*/ {12, 16,         SB_GREAT_WALL,    4,  NORTH,     18,},
/*  8*/ {12, 20,   SB_GREAT_WALL_TOWER,    4,  NORTH,     27,},
/*  9*/ {12, 24,         SB_GREAT_WALL,    4,  NORTH,     10,},
/* 10*/ {12, 28,         SB_GREAT_WALL,    4,  NORTH,     11,},
/* 11*/ {12, 32,         SB_GREAT_WALL,    4,  NORTH,     17,},
/* 12*/ {12, 36,         SB_GREAT_WALL,    5,  NORTH,     19,},
/* 13*/ {12, 40,         SB_GREAT_WALL,    5,  NORTH,     20,},
/* 14*/ { 8, 40,         SB_GREAT_WALL,    5,  NORTH,      8,},
/* 15*/ { 4, 40,   SB_GREAT_WALL_TOWER,    5,  NORTH,     26,},
/* 16*/ { 0, 40,         SB_GREAT_WALL,    5,  NORTH,     25,},
/* 17*/ {-4, 40,         SB_GREAT_WALL,    5,  NORTH,      3,},
/* 18*/ {-8, 40,         SB_GREAT_WALL,    5,  NORTH,     21,},
/* 19*/ {-8, 44,         SB_GREAT_WALL,    5,  NORTH,     14,},
/* 20*/ {-8, 48,   SB_GREAT_WALL_TOWER,    5,  NORTH,     27,},
/* 21*/ {-8, 52,         SB_GREAT_WALL,    4,  NORTH,     12,},
/* 22*/ {-8, 56,         SB_GREAT_WALL,    4,  NORTH,     10,},
/* 23*/ {-8, 60,         SB_GREAT_WALL,    4,  NORTH,     11,},
/* 24*/ {-8, 64,         SB_GREAT_WALL,    4,  NORTH,     24,},
/* 25*/ {-8, 68,    SB_GREAT_WALL_GATE,    4,  EAST,      NW,},
/* 26*/ {-6, 68,    SB_GREAT_WALL_GATE,    4,  EAST,      NE,},
/* 27*/ {-8, 71,    SB_GREAT_WALL_GATE,    4,  EAST,      SW,},
/* 28*/ {-6, 71,    SB_GREAT_WALL_GATE,    4,  EAST,      SE,},
/* 29*/ {-8, 73,         SB_GREAT_WALL,    4,  NORTH,     19,},
/* 30*/ {-8, 77,         SB_GREAT_WALL,    4,  NORTH,     20,},
/* 31*/ {-12,77,         SB_GREAT_WALL,    4,  NORTH,      8,},
/* 32*/ {-16,77,         SB_GREAT_WALL,    4,  NORTH,      2,},
/* 33*/ {-20,77,         SB_GREAT_WALL,    5,  NORTH,      3,},
/* 34*/ {-24,77,         SB_GREAT_WALL,    5,  NORTH,     21,},
/* 35*/ {-24,81,         SB_GREAT_WALL,    5,  NORTH,     14,},
/* 36*/ {-24,85,   SB_GREAT_WALL_TOWER,    5,  NORTH,     27,},
/* 37*/ {-24,89,         SB_GREAT_WALL,    5,  NORTH,     13,},
/* 38*/ {-24,93,         SB_GREAT_WALL,    5,  NORTH,     23,},
/* 39*/ {-20,93,         SB_GREAT_WALL,    5,  NORTH,      9,},
/* 40*/ {-16,93,         SB_GREAT_WALL,    4,  NORTH,      2,},
/* 41*/ {-12,93,         SB_GREAT_WALL,    4,  NORTH,      4,},
/* 42*/ {-8, 93,         SB_GREAT_WALL,    4,  NORTH,     22,},
/* 43*/ {-8, 97,         SB_GREAT_WALL,    4,  NORTH,     18,},
/* 44*/ {-8,101,         SB_GREAT_WALL,    4,  NORTH,     10,},
/* 45*/ {-8,105,         SB_GREAT_WALL,    4,  NORTH,     11,},
/* 46*/ {-8,109,   SB_GREAT_WALL_TOWER,    4,  NORTH,     27,},
/* 47*/ {-8,113,         SB_GREAT_WALL,    4,  NORTH,     16,},
/* 48*/ {-8,117,         SB_GREAT_WALL,    4,  NORTH,     15,},
/* 49*/ {-8, 70,    SB_GREAT_WALL_ROAD,    4,  EAST,       0,},
/* 50*/ {-7, 70,    SB_GREAT_WALL_ROAD,    4,  EAST,       0,},
/* 51*/ {-6, 70,    SB_GREAT_WALL_ROAD,    4,  EAST,       0,},
/* 52*/ {-5, 70,    SB_GREAT_WALL_ROAD,    4,  EAST,       0,},

;
;sub-bldg-list-type    0 = single sub-buildings
; (sub typ)            1 = joined sub-buildings
;
;            beg end
;mon sub lst sub sub beg end
; ph typ num bld bld  ph  ph
<  0,  0,  0,  0, 24,  0,  1,>
<  0,  0,  0, 29, 48,  0,  1,>
<  0,  0,  0, 49, 52,  0,  1,>

<  1,  0,  0,  0, 24,  1,  3,>
<  1,  0,  0, 29, 48,  1,  3,>

<  2,  0,  0,  0, 24,  3,  4,>
<  2,  0,  0, 29, 48,  3,  4,>

<  3,  0,  0,  0, 24,  4,  6,>
<  3,  0,  0, 29, 48,  4,  6,>

<  4,  0,  0,  0, 24,  6,  7,>
<  4,  0,  0, 29, 48,  6,  7,>

<  5,  0,  0,  0, 24,  7,  9,>
<  5,  0,  0, 29, 48,  7,  9,>

<  6,  0,  0,  0, 24,  9, 10,>
<  6,  0,  0, 29, 48,  9, 10,>

<  7,  0,  0,  8,  8, 10, 11,>
<  7,  0,  0, 15, 15, 10, 11,>
<  7,  0,  0, 20, 20, 10, 11,>
<  7,  0,  0, 36, 36, 10, 11,>
<  7,  0,  0, 46, 46, 10, 11,>

<  8,  1,  0, 25, 28,  0,  1,> 
<  8,  0,  0, 49, 52,  1,  2,>
